,p160,p179,p186,p214,p247,p279,p318,p454,KOPN8,SEM,RS411,ML2,A4,A5,A6,TB11,TB13,CD34,A109,A384,A107,TB000694,A93949,TB051939,TB920488,TB971992,A95941,TB040576,TB995291,TB986292,A70498,A93692,A89691,A82485,A73051,A80956,5395,5652,148752,152985
chr1:39202327-39220083,3.927925581674786,11.685790398122576,18.835674216318235,9.44724778322554,11.824193250861653,11.504495979752392,4.24436568697248,16.96719627594962,-0.0174504321632092,4.8274812232520485,0.8640260076276252,-0.0505228175903172,0.7526263004274755,14.974223758340395,0.0811054830994168,0.5413059207891804,2.669786571495609,0.4136694330403576,0.0506786952116902,0.1563819590558099,0.4297962606973923,0.2368394668435221,0.3025708803048132,4.9727930552839545,-0.0344929815133775,1.0916320690933436,0.6976497066121412,1.2689120608834876,0.5635171435300065,6.787075774975876,-0.0170954453809662,2.585907075915178,1.1764685336899148,-0.0288355777203744,0.1597420500259407,-0.0341398513965435,3.54787288432349,3.8820112848177386,5.789306307385333,0.0512535929321872
chr1:40371049-40416308,9.691555419817789,1.0083271003343706,3.0133767539095344,4.629482128160221,2.376644788283787,10.276889270738884,15.72703016535328,7.875660061880406,0.482219317935696,0.9107854947966652,3.984484721450877,0.7566420649840786,0.0260379719951176,6.430050228628724,2.8808718447268378,-0.0141259744419717,6.744625858897177,3.048753597670872,0.5112507217652633,0.0466414134826185,-1.8482786612002514e-05,-0.010486805627542,0.0174595953995306,1.6594912733922775,-0.0003902664704226,1.353590560131579,0.4661971259238978,-0.021763691322982,0.0082925804475596,19.97231646104088,0.0551737627846236,-0.0156262460471016,-0.0109162581901672,0.87609802212546,-0.0059611646845512,0.1605187380176945,0.0773913028145913,1.652091695726242,-0.003941021313608,-0.0006783875566901
chr1:44376690-44498460,38.26002258383196,42.04156796953302,55.04456654935528,31.51963804223492,37.81699590546329,31.173270225930946,30.529401561341423,38.3658848766977,30.958732727135786,39.96349794770407,39.119179056398245,-0.0119740005284445,0.2171189126895977,13.15025928102526,5.6120223402361455,0.0772136259264552,9.823113738941656,5.895263506965414,28.461077366007807,18.33154301935859,9.771164489676858,15.063625903235335,12.402015800537765,26.69732715343612,11.921345544123156,31.272592119672268,20.189041356155467,29.384640204484747,43.38411969573293,39.915517921569474,14.95523915968177,33.45701510788048,32.71008532670972,42.504633709396856,0.0287241994537589,23.681775507964016,21.614541249099947,17.343256868730855,22.942275617571557,0.0335085883897385
chr1:50953572-50991720,6.673795715639615,14.682515341160377,7.952165139271469,6.722527208492756,14.679006248288731,14.20028324644425,35.107375880149945,15.64211771504109,3.402341412632647,23.387437696321665,43.618998102511256,26.110520786962184,0.0874784224766539,3.6104425337686648,-0.0160386277667261,-0.019521215936864,8.299391450336026,2.497893157202175,28.74752265164471,16.821824631399874,5.194681238335093,3.626066330111136,-0.0154308882015902,4.184874943899944,-0.0199567233934339,12.33419132715394,22.290050540088924,1.0691257926808606,-0.0295424686399658,21.71672374155853,0.0100033556885426,32.13621702651959,2.497221041733918,1.3743291006986416,0.0008879435354423,-0.0141511336627329,8.862938745863783,7.540949715366215,3.859068708814495,-0.0066311278048492
chr1:52135087-52150432,1.0126393455501146,11.100392422661017,0.2432052767328149,1.0357826836376072,18.54390660113408,10.831990199450292,4.070075027235628,20.06659673078263,14.225605021166324,1.138112334322353,15.589492795013904,0.0410895134260535,2.684471224134372,14.395947964813404,-0.0244186377292149,0.3819383094296925,0.438601128368614,0.1634863560115239,-0.0204620563521065,0.0315365181627729,-0.0321510547535345,0.1007925768496461,-0.0050071312169768,2.887196702644675,0.675949528531385,12.884556733231102,-0.0326863276066233,1.5323594180813669,1.4715128012123762,7.237604898109732,0.0788389851218758,-0.0189549688032038,0.240781239215328,0.2913269601921359,0.0166886168313115,-0.0012004455399133,15.047302397100506,14.807308981127951,15.094631660748588,0.0279985485873408
chr1:52545530-52556858,0.0657742205558521,0.4889444932307411,5.007240878892143,0.4668183496634502,1.0824532006092824,2.587499263314505,6.375712510817135,17.299680987442933,0.6628594878140537,0.361408586503478,1.5123493955251786,-0.0861917045833295,-0.040688899470584,6.387457022881864,-0.0344580300315458,1.1574585156432162,2.4777373947694565,-0.0037389425621392,0.1086067877576607,-0.0158776810267752,-0.0131104761485328,-0.054489363073127,0.198255463294517,3.3428316938917213,-0.0366255466453473,1.5969495679676753,-0.0164036254529972,0.4754119359236111,0.0356711603026869,7.087808863496631,0.2505108149749901,-0.025953801596894,0.0456047942624055,0.0085612991297523,-0.0138841243287339,-0.0506590282956006,4.9663467423084935,9.220581199891914,0.766231057791797,-0.0019198597245784
chr1:52630372-52639479,3.6825167354429222,0.0200852965051147,0.356795726934112,3.3513172934405078,0.0336063631938871,-0.0030117016851383,11.52499805872411,1.1850651684373117,10.03404270159652,-0.0346461051046349,0.2144672593100877,0.5075599086118319,0.1377323610557238,0.7762003111734587,0.0747322207618311,0.0755214514234763,3.71207617110659,0.3291935273733888,0.4533895926320934,0.3989976998866529,-0.0161170376016466,-0.0112449540588929,0.2727390204321915,0.4942746479694341,-0.0089072919411546,1.3051094936621404,-0.0052721177345661,-0.0112819758212761,0.0037200327463702,6.819788888105935,0.0411093466824552,-0.0245266717546376,0.2377404573531826,-0.0224347558519539,-0.0172683961601887,-0.0177944523440336,6.942789749974868,5.022135114189468,0.0632621078882614,-0.0158342286476934
chr1:55199451-55220549,2.4777540024708498,0.8185285760099225,2.352927391018385,1.6825123453734006,2.9665212708316875,7.056570040981553,19.15252523282047,9.022761745448236,2.7355914938217,11.574100576348968,2.5934267301783023,-0.0454056569724281,0.0119969067582301,1.1666399255362376,0.0366668974363439,-0.0318478332824683,0.3560399908083267,9.428047012596236,0.0277054302066874,3.799963263671718,-0.0272447715527715,-0.0455794949105584,0.1015525143878467,-0.0549777312065108,-0.0302631710378671,1.713995454076423,3.23014155671181,0.3276122203961212,0.9059398241115132,0.2225938198305866,0.3188496215441565,5.5813900008272,0.3081886959728847,11.402809886415794,-0.0190388233906176,-0.0296100966895199,10.800345605277984,4.373213925779105,0.3572666064105908,-0.0047530182966863
chr1:61037601-61048092,-0.0836992682646671,-0.0594195277890055,-0.0513617444904759,0.3496180586529444,-0.0264419012893512,0.0681845783509132,-0.0553283662424114,-0.0473525829262984,-0.0435477301035183,-0.051716453660227,-0.081503868449236,0.0260164631059367,1.2021302653768344,-0.1196684034501762,0.0250211698637262,-0.0657771253478851,-0.040138230586587,-0.0065073311440212,-0.0256500364447438,0.1518227115274163,-0.0395954359277311,0.159403378860287,-0.0218319195935588,-0.0665470909333348,0.6834679503911828,-0.0589890504778571,-0.0026817906172325,-0.0359223577802222,2.135974456061028,-0.070638812392683,-0.0104604759702113,-0.0034654399612507,-0.0080894005066652,0.0256413912851273,0.0469771717513269,34.89035253924052,0.1300332156605148,-0.0004155625407491,-0.0013014961051766,0.1831885144082804
chr1:61048732-61060867,0.2942138874108448,1.0887436890949993,1.847680881298427,-0.0443306073473897,-0.0205912739263175,-0.0200969977257475,-0.0054574226643393,-0.0239830100021621,-0.0810019928267313,-0.0399813034374967,0.5376303449751563,0.0430666910187066,0.1347317913865346,-0.0709387696226395,4.748529428732424,-0.0253068374012876,-0.0969141434734586,0.3266403028130265,-0.0168843513810519,-0.0067684751224165,-0.0402462508158984,-0.0672988343076399,0.3918175318442287,1.3453419437552645,-0.0305269630285539,0.1207697808537388,-0.0464115221345771,0.0250418321015947,0.9904954827254044,0.95363486130137,0.5903303104080416,-6.17183142757527e-05,-0.0229771195848944,0.2230025759747851,-0.0346246338940956,31.2131980101476,-0.036339180244251,-0.0207779598731417,-0.0001889684335334,-0.0028853570434427
chr1:61061286-61063881,-0.1411582248569675,-0.1081275113544622,-0.0752238080416214,1.7807489827277985,0.7438052129174292,-0.0395073866696778,-0.0533653015592712,-0.1339929377169908,-0.1329128669123358,0.0351878387163581,1.2055973909973188,-0.1810600590625011,0.1110477259581217,-0.0074040691632363,0.3969149053992866,1.8545738154956064,-0.1052771011167636,-0.0153691031351282,-0.0322607557206327,3.430262718800653,0.1655302486088934,-0.167968348863826,0.7012511684459986,-0.1876518838364487,-0.0431500799193006,0.2628557021317023,-0.0948848965662356,3.50628276789583,-0.0906772285769338,0.116575696397252,2.1777201782440603,-0.0919837465326817,0.0248047866867716,0.801609526421526,0.7443565078293216,27.098320178315607,0.7264810413503755,-0.0820375428471977,-0.0229107356213477,-0.027256799653389
chr1:61064351-61068215,-0.0131564320205885,0.3500116340033681,-0.1243604735727617,1.4382699163544914,-0.0481236005546689,0.1282637497751952,-0.0750324024085296,-0.2240339729642097,-0.1031797946993303,1.2540420883399186,-0.0986463012644011,-0.150023128242645,-0.0742856502084842,0.2808215020916517,0.1745958509631996,1.6192599450517011,-0.1768057721900283,-0.0528614502708921,-0.0103368586814996,-0.0248045095842391,0.3612903915147475,-0.1771948163865172,0.8673899546082476,1.11814544949953,0.4721247315962625,-0.0958600317783939,0.8490533105426085,-0.1866759171459723,-0.0457687163053038,-0.2049526127106156,0.0159856014153418,-0.0606196593222805,0.0304750616487559,-0.0921740240378821,0.0562181465925895,20.967158933985917,-0.080188616262778,-0.0138610907119443,-0.01702087220892,0.1990870937696419
chr1:61071926-61074553,-0.0272518871637299,-0.2291647727911039,0.8367666374450416,-0.136704252638618,-0.016782198013929,-0.0675539022136482,-0.0339814603021552,-0.0383526305189882,-0.1271593667486475,0.4920703824898393,-0.185347850347602,0.0215851619825108,-0.0807092110785257,-0.0941429861530073,-0.0706400678268586,-0.0585242194309247,0.5509132355715523,-0.0417985847623971,-0.0088505968236102,-0.0136629706997702,0.1698524487014837,5.811180309201428,-0.0262053320999235,-0.1373756878033291,-0.0633175919884547,0.6314972603973529,0.3786338213541885,-0.1226864310712708,-0.0672072947674225,-0.1988958264415639,-0.0263545712378077,-0.0325412015988918,-0.0540639441701255,1.3384304343048803,0.7420774312367054,23.48186765894486,0.2211788959142378,-0.0241469131311911,-0.0083232185284148,-0.0277543442780502
chr1:61074855-61096515,-0.0323782789688083,-0.0170225091862681,0.6196291126521466,1.1398038773649892,-0.0368036198877652,-0.0311354974270413,0.0091489716233465,-0.0071725148708919,-0.0145268575392677,-0.0034227016910421,-0.0569266617610569,-0.0097159185460868,-0.0262073434145408,1.377545633445564,0.1413267244754123,0.4848616581761776,-0.0712361530447547,5.321044020542475,-0.0077211790435187,0.0909298838559311,-0.0125262785697196,-0.0511079871071482,1.32637188272132,0.3668515539872728,-0.0259526207352445,-0.0144471060712986,-0.0273833706344225,0.1273717256124797,0.2470859905690505,7.866383815833069,-0.0121777944103506,-0.019936552090045,-0.0062847256373845,-0.0029414437072083,-0.0070061740469907,30.765534764563785,-0.0005338590887826,-0.0012189393508902,-4.4006742580173234e-08,-0.0053377714771552
chr1:61101385-61106171,-0.0875849125046944,0.715627088347265,1.3235176633461214,-0.080037571614918,-0.0531070723298103,-0.1193628464359423,-0.0400241295609814,-0.1180066731320415,-0.1356167315491847,-0.0958716196729375,-0.0584066430172107,-0.1827208881736689,0.2079388739889644,-0.2173108354686383,-0.0814942254371533,1.2552625246124054,0.4081151709527369,6.577800707699006,0.4612961902942524,0.0103156315162011,-0.0746138083422931,0.2395978100852332,0.5095806082485267,0.1489306785210598,-0.0644408082379981,0.8766472933106558,1.3074449073039924,0.290478658335724,1.3833312469273848,0.1515726971678151,0.1859698105846944,-0.0648686073472245,0.0324651393432778,0.322773344899834,-0.0079898566178808,27.440453312510463,0.2354993164879136,-0.0859174152161021,-6.550990924519247e-05,-0.0086786551133479
chr1:66329022-66353728,18.838676285466203,0.6181653724233513,23.39262923322165,2.4814062818283804,4.655836316879091,0.6071661681618654,2.9070631985334736,3.4501992056959865,2.117184506163737,0.0598566043851427,14.930438234079164,1.1238889308741598,0.0844216495466027,2.024110218777091,-0.0205171106357229,1.4754791251370147,0.4296385895302285,0.8160471017538766,0.0039494045935585,0.0560743919149837,0.360582556386947,0.0397412084775235,-0.0018531276074119,0.1034355754343255,-0.0116637077694543,-0.0120327913650227,0.3968817195330441,0.0758807649590021,0.0734539890481836,14.180593263201375,0.3762359748600895,1.2154517304661496,3.3995527816463995,0.9114989779677352,-0.0104965803069795,-0.0134386257786353,-0.0127235445621994,0.2298717282945341,-0.0019269920359497,0.0799864152622538
chr1:66723994-66772311,1.9930018088784056,-0.023153742747766,3.991224276449999,-0.008183177554112,-0.0059579365972065,0.3146183626550623,0.0478575413148988,0.3336599368262208,-0.0002971145448689,-0.0048245948356871,-0.0112737238589092,1.7369039894416525,2.2367867755058817,-0.0304258455254457,0.6261246448260812,14.86673780443311,0.0326017911959034,1.5743917425751903,0.2265110523437814,-0.0070330905739781,2.9972417211667204,-0.0081370289296674,1.2377176778267498,0.5697622403887804,-0.0030093080185606,8.761752606818542,2.7204570530245524,14.579594950410971,0.8981150628615241,3.396360069248764,10.73226658910557,29.415068723633937,26.30664165595634,0.0193602530556655,0.0205689572508344,-0.0012849125484368,-0.0015760602971618,-0.016278329501966,17.589897535215776,-0.0011545511339292
chr1:67260121-67270563,3.4365587532987307,-0.0305064860913886,0.7527254492396539,-0.034181797319204,0.0632750454285151,0.1958731864297221,0.0116565951278955,-0.0746785760233876,0.0760467737448823,0.9888301516023196,1.3168029121643183,0.0337306589495617,0.544762826283171,0.9603166533268516,-0.0414804232735186,1.3119167386866726,2.013425522530909,2.048885091825468,21.67864859064147,-0.0289025799589098,0.2174500832592965,0.0970384870081884,0.8439036440762703,4.285162750159233,0.0482348605246615,0.2870912222898542,0.0562529005459974,0.7107022475692879,0.0747480904360531,0.9965677296547666,0.5727193476042525,-0.0238933341258008,23.840583982676776,-0.0701935500170853,-0.0382166954998519,0.1169969168449787,0.2222883371001013,-0.0059602100966195,12.372194202124422,-0.0119255409675099
chr1:67292590-67325400,39.53648220223913,0.0104807332710969,4.690558822225107,0.2506352703438591,0.1870683378742215,0.1110374495566139,-8.426490317547933e-05,-0.0240436236114811,0.6734584317481483,-0.0154628695452756,-0.0116865003004648,-0.0763615663155338,2.953852178096439,0.4129964658776414,0.0847056355222693,-0.0131055630433325,0.5821728293217491,2.850174417190549,32.35944238468296,-0.0102278099768871,1.4644946653022548,14.925923175690272,26.80611832927245,2.771751946870773,-0.0195182706123233,22.095675413156258,-0.0214766501825124,14.758976064307433,0.3538210676389322,0.0087069240774872,14.022205723554364,32.49991719607468,36.67077587110576,-0.0360856724825189,-0.0206872755097798,20.58074039796021,-0.0012292899577153,-0.0190466551233183,17.653141725697935,0.003278433909896
chr1:68490032-68499984,0.9950627122124506,6.19337121357543,6.342187075162308,0.2104275578439982,7.708512769611142,4.457003412917558,-0.0464158243666556,6.76889146629501,-0.0255476785746527,0.295483583689789,1.5919349223771748,-0.1182566617454885,0.1506223143765483,0.2390530402042381,0.2588501819473956,0.4615881540246453,-0.0480927305442239,5.236135042894779,0.009750489630243,-0.0111856134863984,-0.039999968546686,0.044435892221424,-0.0265057024423016,7.001549741488381,0.5783400163514063,22.787146085452257,-0.0120584537943117,2.3761051072794825,1.6411978527304385,4.718256419352808,0.323026972866263,0.0896679209109862,-0.0274422079137958,-0.0218375746224128,0.1612051657098877,-0.0278753706680911,7.691405349974209,3.677241975306676,0.0238600152931291,-0.0053262143891522
chr1:70217954-70241838,1.2676110027585006,10.22103447375408,4.582520828701118,0.178213478421073,11.72838428709467,14.18411996007975,6.177650250539632,9.65138910503818,-0.0068097499663507,3.0351830644907847,2.425352646259085,1.2485183173733332,0.1394473270764802,8.54014839130003,0.85290445459889,0.0563101521828441,0.445056622374102,3.061929255130263,0.3125575725518366,-0.005270629223267,-0.0255090760366036,-0.0576507177790201,-0.0223810908745634,4.94062850337891,-0.0308686684592887,4.546259278127846,0.8255664602713688,-0.0127595269457622,0.4064188907059808,5.164171934965105,0.1933334435117666,0.7165836702771539,0.6209587535447024,0.0451635832957813,-0.0187350176063053,-0.0270076047622192,4.169817446746598,2.848747886233484,0.439340813646033,-0.0085712772180549
chr1:71584852-71595328,0.3522718965215584,2.6948999467842567,-0.0361706522351824,-0.0032663632169917,32.293803466469406,-0.0061188242474954,-0.0485847139130304,1.3085769269121796,0.0764486938626214,-0.0676112266899138,-0.0316529283372776,-0.0875856777478735,1.7032326328997671,0.8400939284405418,3.158385084156449,4.133716055946836,10.174612083761398,-0.0216020601877792,-0.0005510880064497,0.0031961187756251,-0.0320272871106724,0.2233228325743393,-0.0165257111130448,0.0630861723595148,0.0185523781204746,-0.0330878716430963,1.532666627972542,0.5554155434149112,0.55750891080255,1.0782021701093945,-0.0264531913752772,-0.0382944150385526,-0.0340311838509025,-0.0175187778244408,0.1614336255363858,-0.0004828468454403,-0.0244558668469011,3.4726619624793647,-6.065116080326235e-06,-0.0147500317566314
chr1:71729576-71737672,0.2222720396815737,0.9329141136034828,0.2585919910331983,0.8644890615347139,30.229361233250483,0.0360434019166934,0.0977459614842826,-0.062141293091916,-0.0856388615996414,0.0364807602862711,-0.0528348112065736,0.0302783528029732,0.0276935519918409,1.4720654591694284,5.02317781415601,8.952207771913791,12.458939102558343,-0.0461271732976023,0.1540131629824913,-0.0113784573629434,0.0620662095657894,0.2528270729455951,0.1714519710397632,2.164430076900524,0.4581763962583469,5.012832364624633,0.6528130542692263,-0.0751616731614013,0.1692749016038527,-0.091997516645221,2.107184161036124,-0.0521808669087917,0.1379862524259941,-0.0236088154744484,-0.0268859846631507,-0.0586917244573933,-0.0318502504813788,1.3147914470603843,-0.0007956529585378,-0.0173296663701539
chr1:71750830-71759282,0.1768056188399762,2.9559736713574307,-0.059653588130492,2.209307629698299,24.348621747495457,-0.0214500412493198,-0.0733587692085518,1.2727579751102829,-0.0821881630592078,-0.0396836663572433,-0.0876777455646265,2.065009261585516,0.0169327503893727,-0.0772660903065641,0.344511463404844,14.566378531870877,2.7885283897846542,0.4040376827365669,-0.0166224824778764,-0.0053253742210169,1.367877775762778,-0.1717090800557338,0.1622497580487927,0.4833847887464088,0.2746718448849233,0.4249446045536596,1.323515777600298,-0.0881451844739734,-0.0867085840812948,-0.0884716775150889,0.0158290111419027,1.1413789760878437,-0.0302314191266843,-0.0385463917118728,0.0214563145394414,-0.0120472653974174,-0.0123289613760021,2.19680713438281,-0.0001762538001656,-0.0144350062795213
chr1:71759539-71765519,1.885051698027972,0.421533290312593,-0.048252755313295,-0.1380772278103979,22.54745491464241,-0.0632945518647533,-0.1041273914750108,0.6147759474700639,0.0974925387060097,1.3917933546470702,-0.0533501792399376,-0.1824839958346734,-0.0561358950803381,0.9579411166897674,-0.0552654488509882,5.169911568325077,3.314456461448623,-0.0381027064499515,-0.029915044528245,0.1483196984575731,0.0967201357157587,1.4031133082490872,-0.0576605147242258,2.1247723790481827,0.0140918300722974,-0.0941028227056304,2.0957777449026413,-0.0182190431726622,-0.0628623385386752,1.3974736565393893,-0.0321992158754211,-0.0671439622492643,-0.0132797189198417,0.4387344961033145,0.019824064626906,-0.0478925422377179,0.1162892203443207,1.172767580585698,-0.0220972680296058,-0.0182144976265783
chr1:71771693-71779740,0.0526392231278982,0.8298484746448868,-0.0330507516335666,0.8036740920631636,24.88289854463323,0.1059009007261391,0.1429017295050559,0.1685940207734916,-0.0717589400531027,0.0232960656717745,0.5753643658909249,0.995189111644186,0.0178920730269103,0.8712702666660858,0.0729190581038385,5.146658500635184,5.239130769218583,-0.0125732083339172,-0.0260803272777942,-0.0303025776569896,0.0391655015206235,-0.0740998261001709,-0.0391950920295563,0.0514665914576203,-0.0579400132423273,-0.0944996296646971,-0.0962305855363791,0.2421717613505038,-0.1228788183506188,-0.1438647688026211,0.0291915728691404,-0.0310720229821899,-0.0175704752687853,-0.0624023380917643,0.2778640897829603,-0.0379538283201567,0.1847561270669808,-0.0231320344888398,-0.0009789965742047,-0.0175866520194658
