,chrom,start,stop,ALL_sum_x,ALL_signal_x,peak_size_x,ALL_sum_norm_x,Sample_sum_x,AML_signal_x,AML_sum_norm_x,Difference_x,Feature,Peak_type,gene_279,gene_NC,ALL_sum_y,ALL_signal_y,peak_size_y,ALL_sum_norm_y,Sample_sum_y,AML_signal_y,AML_sum_norm_y,Difference_y,gene
10,chr1,39202327,39220083,67561,43300.13340547471,17756,3.438563494338517,3225,1913.5681276115129,1.1077139067138722,2.3308495876246447,chr1:39202327-39220083,Oncoprotein_Target,,,67561,43300.13340547471,17756,3.438563494338517,3225,1913.5681276115129,1.1077139067138722,2.3308495876246447,MACF1
11,chr1,40371049,40416308,116048,74374.9410819634,45259,2.643296163900294,31839,18882.940035666034,1.417197464275968,1.2260986996243262,chr1:40371049-40416308,Oncoprotein_Target,,,116048,74374.9410819634,45259,2.643296163900294,31839,18882.940035666034,1.417197464275968,1.2260986996243262,SMAP2
12,chr1,44376690,44498460,3520120,2256008.8371143066,121770,19.526795081828908,855666,507448.9130173125,5.167265443190543,14.359529638638364,chr1:44376690-44498460,Oncoprotein_Target,,,3520120,2256008.8371143066,121770,19.526795081828908,855666,507448.9130173125,5.167265443190543,14.359529638638364,RNF220
13,chr1,50953572,50991720,117039,75010.06254560109,38148,2.9662646153297967,26029,15437.352184062036,1.404643813150415,1.5616208021793816,chr1:50953572-50991720,Oncoprotein_Target,,,117039,75010.06254560109,38148,2.9662646153297967,26029,15437.352184062036,1.404643813150415,1.5616208021793816,FAF1
14,chr1,50953572,50991720,117039,75010.06254560109,38148,2.9662646153297967,26029,15437.352184062036,1.404643813150415,1.5616208021793816,chr1:50953572-50991720,Oncoprotein_Target,,,117039,75010.06254560109,38148,2.9662646153297967,26029,15437.352184062036,1.404643813150415,1.5616208021793816,CDKN2C
15,chr1,52135087,52150432,97199,62294.8154834703,15345,5.059551351154793,5742,3406.2608337194747,1.2219133811482226,3.8376379700065706,chr1:52135087-52150432,Oncoprotein_Target,,,97199,62294.8154834703,15345,5.059551351154793,5742,3406.2608337194747,1.2219133811482226,3.8376379700065706,ZFYVE9
16,chr1,52545530,52556858,58381,37416.76808136379,11328,4.3029456286514645,6923,4106.646247272714,1.3624334610939894,2.940512167557475,chr1:52545530-52556858,Oncoprotein_Target,,,58381,37416.76808136379,11328,4.3029456286514645,6923,4106.646247272714,1.3624334610939894,2.940512167557475,TUT4
17,chr1,52630372,52639479,53149,34063.63438030188,9107,4.740269504809694,4244,2517.8803514986853,1.2763676678926852,3.463901836917009,chr1:52630372-52639479,Oncoprotein_Target,,,53149,34063.63438030188,9107,4.740269504809694,4244,2517.8803514986853,1.2763676678926852,3.463901836917009,SHISAL2A
18,chr1,55199451,55220549,59204,37944.22011423343,21098,2.7984273444986933,25829,15318.743307931089,1.726028216320556,1.0723991281781373,chr1:55199451-55220549,Oncoprotein_Target,,,59204,37944.22011423343,21098,2.7984273444986933,25829,15318.743307931089,1.726028216320556,1.0723991281781373,USP24
19,chr1,61037601,61048092,9126,5849.75729279262,10491,1.5575023632439824,4426,2625.814428777847,1.2501967809339287,0.30730558231005367,chr1:61037601-61048092,Oncoprotein_Target,,,9126,5849.75729279262,10491,1.5575023632439824,4426,2625.814428777847,1.2501967809339287,0.30730558231005367,NFIA
20,chr1,61048732,61060867,10706,6862.362653587311,12135,1.5654192545189378,9181,5445.7404587911005,1.4486807135386157,0.1167385409803221,chr1:61048732-61060867,Oncoprotein_Target,,,10706,6862.362653587311,12135,1.5654192545189378,9181,5445.7404587911005,1.4486807135386157,0.1167385409803221,NFIA
21,chr1,61061286,61063881,0,1.0,2595,1.0,0,1.0,1.0,0.0,chr1:61061286-61063881,Oncoprotein_Target,,,0,1.0,2595,1.0,0,1.0,1.0,0.0,NFIA
22,chr1,61064351,61068215,0,1.0,3864,1.0,6512,3862.905006823619,1.9994578175009365,-0.9994578175009365,chr1:61064351-61068215,Oncoprotein_Target,,,0,1.0,3864,1.0,6512,3862.905006823619,1.9994578175009365,-0.9994578175009365,NFIA
23,chr1,61071926,61074553,6303,4040.526322208184,2627,2.5376955927705307,2219,1316.9654806728518,1.5009385156729547,1.036757077097576,chr1:61071926-61074553,Oncoprotein_Target,,,6303,4040.526322208184,2627,2.5376955927705307,2219,1316.9654806728518,1.5009385156729547,1.036757077097576,NFIA
24,chr1,61074855,61096515,4824,3092.6507977680917,21660,1.1427354938951104,7121,4224.069034642351,1.194970869558742,-0.05223537566363157,chr1:61074855-61096515,Oncoprotein_Target,,,4824,3092.6507977680917,21660,1.1427354938951104,7121,4224.069034642351,1.194970869558742,-0.05223537566363157,NFIA
25,chr1,61101385,61106171,0,1.0,4786,1.0,0,1.0,1.0,0.0,chr1:61101385-61106171,Oncoprotein_Target,,,0,1.0,4786,1.0,0,1.0,1.0,0.0,NFIA
26,chr1,66329022,66353728,11503,7373.151560266658,24706,1.2983951898432229,9241,5481.323121630384,1.2218215462491049,0.076573643594118,chr1:66329022-66353728,Oncoprotein_Target,,,11503,7373.151560266658,24706,1.2983951898432229,9241,5481.323121630384,1.2218215462491049,0.076573643594118,PDE4B
27,chr1,66723994,66772311,551208,353264.40234994906,48317,8.311368718048493,40263,23878.7458983015,1.4941893308421776,6.817179387206316,chr1:66723994-66772311,Oncoprotein_Target,,,551208,353264.40234994906,48317,8.311368718048493,40263,23878.7458983015,1.4941893308421776,6.817179387206316,SGIP1
28,chr1,66723994,66772311,551208,353264.40234994906,48317,8.311368718048493,40263,23878.7458983015,1.4941893308421776,6.817179387206316,chr1:66723994-66772311,Oncoprotein_Target,,,551208,353264.40234994906,48317,8.311368718048493,40263,23878.7458983015,1.4941893308421776,6.817179387206316,TCTEX1D1
29,chr1,67260121,67270563,19695,12623.318089146467,10442,2.20880272832278,3688,2188.147675854654,1.2094567779979557,0.9993459503248241,chr1:67260121-67270563,Oncoprotein_Target,,,19695,12623.318089146467,10442,2.20880272832278,3688,2188.147675854654,1.2094567779979557,0.9993459503248241,.
30,chr1,67292590,67325400,341953,219155.07654419407,32810,7.67949029394069,17046,10110.034512640572,1.3081083362584751,6.371381957682215,chr1:67292590-67325400,Oncoprotein_Target,,,341953,219155.07654419407,32810,7.67949029394069,17046,10110.034512640572,1.3081083362584751,6.371381957682215,IL12RB2
31,chr1,68490032,68499984,7598,4870.478184378516,9952,1.489296441356362,4969,2947.8375274733667,1.2961050570210375,0.19319138433532457,chr1:68490032-68499984,Oncoprotein_Target,,,7598,4870.478184378516,9952,1.489296441356362,4969,2947.8375274733667,1.2961050570210375,0.19319138433532457,DEPDC1-AS1
32,chr1,68490032,68499984,7598,4870.478184378516,9952,1.489296441356362,4969,2947.8375274733667,1.2961050570210375,0.19319138433532457,chr1:68490032-68499984,Oncoprotein_Target,,,7598,4870.478184378516,9952,1.489296441356362,4969,2947.8375274733667,1.2961050570210375,0.19319138433532457,DEPDC1
33,chr1,70217954,70241838,26680,17099.9310291154,23884,1.7159157188542706,9102,5398.889952719376,1.2260044361379743,0.48991128271629636,chr1:70217954-70241838,Oncoprotein_Target,,,26680,17099.9310291154,23884,1.7159157188542706,9102,5398.889952719376,1.2260044361379743,0.48991128271629636,SRSF11
34,chr1,71584852,71595328,3333,2137.08459970171,10476,1.203902691838651,13495,8004.133916935617,1.7639494002420406,-0.5600467084033895,chr1:71584852-71595328,Oncoprotein_Target,,,3333,2137.08459970171,10476,1.203902691838651,13495,8004.133916935617,1.7639494002420406,-0.5600467084033895,NEGR1
35,chr1,71729576,71737672,5256,3369.515048314488,8096,1.4160715227661176,1785,1059.5842194686977,1.1307539796774577,0.28531754308865986,chr1:71729576-71737672,Oncoprotein_Target,,,5256,3369.515048314488,8096,1.4160715227661176,1785,1059.5842194686977,1.1307539796774577,0.28531754308865986,NEGR1
36,chr1,71750830,71759282,0,1.0,8452,1.0,3874,2298.4539306564343,1.2718237021600136,-0.2718237021600136,chr1:71750830-71759282,Oncoprotein_Target,,,0,1.0,8452,1.0,3874,2298.4539306564343,1.2718237021600136,-0.2718237021600136,NEGR1
37,chr1,71759539,71765519,201,129.81878324033715,5980,1.0215416025485513,7025,4167.1367740994965,1.6966783903176417,-0.6751367877690904,chr1:71759539-71765519,Oncoprotein_Target,,,201,129.81878324033715,5980,1.0215416025485513,7025,4167.1367740994965,1.6966783903176417,-0.6751367877690904,NEGR1
38,chr1,71771693,71779740,2112,1354.558558226826,8047,1.1682066059682896,14027,8319.633527443935,2.033755875163904,-0.8655492691956146,chr1:71771693-71779740,Oncoprotein_Target,,,2112,1354.558558226826,8047,1.1682066059682896,14027,8319.633527443935,2.033755875163904,-0.8655492691956146,NEGR1
39,chr1,71780030,71799493,5798,3716.877140435198,19463,1.1909200606502184,1840,1092.201660404708,1.0560654400865594,0.13485462056365893,chr1:71780030-71799493,Oncoprotein_Target,,,5798,3716.877140435198,19463,1.1909200606502184,1840,1092.201660404708,1.0560654400865594,0.13485462056365893,NEGR1
40,chr1,71780030,71799493,5798,3716.877140435198,19463,1.1909200606502184,1840,1092.201660404708,1.0560654400865594,0.13485462056365893,chr1:71780030-71799493,Oncoprotein_Target,,,5798,3716.877140435198,19463,1.1909200606502184,1840,1092.201660404708,1.0560654400865594,0.13485462056365893,NEGR1-IT1
41,chr1,71823218,71836101,6215,3984.128048948733,12883,1.309177058833248,342,203.82117818391856,1.0157433189617262,0.2934337398715219,chr1:71823218-71836101,Oncoprotein_Target,,,6215,3984.128048948733,12883,1.309177058833248,342,203.82117818391856,1.0157433189617262,0.2934337398715219,NEGR1-IT1
42,chr1,71823218,71836101,6215,3984.128048948733,12883,1.309177058833248,342,203.82117818391856,1.0157433189617262,0.2934337398715219,chr1:71823218-71836101,Oncoprotein_Target,,,6215,3984.128048948733,12883,1.309177058833248,342,203.82117818391856,1.0157433189617262,0.2934337398715219,NEGR1
43,chr1,71845963,71887397,10323,6616.901987014927,41434,1.1596732631900113,11424,6775.939004599666,1.1635115847999147,-0.0038383216099033834,chr1:71845963-71887397,Oncoprotein_Target,,,10323,6616.901987014927,41434,1.1596732631900113,11424,6775.939004599666,1.1635115847999147,-0.0038383216099033834,NEGR1
44,chr1,71896666,71913028,0,1.0,16362,1.0,4757,2822.112118774563,1.1724185380011345,-0.1724185380011345,chr1:71896666-71913028,Oncoprotein_Target,,,0,1.0,16362,1.0,4757,2822.112118774563,1.1724185380011345,-0.1724185380011345,NEGR1
45,chr1,71925081,71934440,10685,6848.903974741305,9359,1.7316918447207292,1484,881.0778608916232,1.09403545901182,0.6376563857089093,chr1:71925081-71934440,Oncoprotein_Target,,,10685,6848.903974741305,9359,1.7316918447207292,1484,881.0778608916232,1.09403545901182,0.6376563857089093,NEGR1
46,chr1,71935186,71942519,28,18.944905128007164,7333,1.0024471437512623,3558,2111.0519063695388,1.2877474302972234,-0.28530028654596107,chr1:71935186-71942519,Oncoprotein_Target,,,28,18.944905128007164,7333,1.0024471437512623,3558,2111.0519063695388,1.2877474302972234,-0.28530028654596107,NEGR1
47,chr1,71942818,71994161,5750,3686.1144459300426,51343,1.0717744277882095,13661,8102.579284124303,1.1577932587523967,-0.08601883096418717,chr1:71942818-71994161,Oncoprotein_Target,,,5750,3686.1144459300426,51343,1.0717744277882095,13661,8102.579284124303,1.1577932587523967,-0.08601883096418717,NEGR1
48,chr1,71994597,72026218,21085,13514.154450858252,31621,1.4273474732253328,7099,4211.022058267947,1.1331400669892777,0.2942074062360551,chr1:71994597-72026218,Oncoprotein_Target,,,21085,13514.154450858252,31621,1.4273474732253328,7099,4211.022058267947,1.1331400669892777,0.2942074062360551,NEGR1
49,chr1,72027541,72134112,14646,9387.467160885462,106571,1.0880771238037126,30475,18074.027500452976,1.169586730916037,-0.08150960711232447,chr1:72027541-72134112,Oncoprotein_Target,,,14646,9387.467160885462,106571,1.0880771238037126,30475,18074.027500452976,1.169586730916037,-0.08150960711232447,NEGR1
50,chr1,72151047,72248199,3705,2375.495482116662,97152,1.0244410355125644,36486,21638.817272568576,1.2227212746270646,-0.1982802391145002,chr1:72151047-72248199,Oncoprotein_Target,,,3705,2375.495482116662,97152,1.0244410355125644,36486,21638.817272568576,1.2227212746270646,-0.1982802391145002,NEGR1
51,chr1,72248577,72300624,6133,3931.575112502426,52047,1.0755197247200112,43055,25534.525809089515,1.4905859282780853,-0.4150662035580741,chr1:72248577-72300624,Oncoprotein_Target,,,6133,3931.575112502426,52047,1.0755197247200112,43055,25534.525809089515,1.4905859282780853,-0.4150662035580741,NEGR1
52,chr1,77277107,77286107,8571,5494.063637576764,9000,1.610340404175196,1933,1147.354787805598,1.127372754200622,0.4829676499745741,chr1:77277107-77286107,ALL_specific,AK5,,8571,5494.063637576764,9000,1.610340404175196,1933,1147.354787805598,1.127372754200622,0.4829676499745741,AK5
53,chr1,77923720,77928831,1152,739.3046681237233,5111,1.1444540536340684,5081,3014.2584981066966,1.5895633923120127,-0.44510933867794433,chr1:77923720-77928831,Oncoprotein_Target,,,1152,739.3046681237233,5111,1.1444540536340684,5081,3014.2584981066966,1.5895633923120127,-0.44510933867794433,NEXN
54,chr1,81758218,81825208,8532,5469.068948291326,66990,1.0816251522360252,32075,19022.89850950055,1.2839513137707201,-0.20232616153469496,chr1:81758218-81825208,Oncoprotein_Target,,,8532,5469.068948291326,66990,1.0816251522360252,32075,19022.89850950055,1.2839513137707201,-0.20232616153469496,ADGRL2
55,chr1,81827539,81842185,0,1.0,14646,1.0,7841,4651.060988713759,1.31749699499616,-0.3174969949961599,chr1:81827539-81842185,Oncoprotein_Target,,,0,1.0,14646,1.0,7841,4651.060988713759,1.31749699499616,-0.3174969949961599,ADGRL2
56,chr1,81842631,81861302,8300,5320.38259151641,18671,1.2849007868628577,6190,3671.944716252795,1.1966121105593057,0.08828867630355197,chr1:81842631-81861302,Oncoprotein_Target,,,8300,5320.38259151641,18671,1.2849007868628577,6190,3671.944716252795,1.1966121105593057,0.08828867630355197,ADGRL2
57,chr1,81861514,81871639,2436,1562.2067461366232,10125,1.154193258877691,3981,2361.9096793864906,1.2331762646307645,-0.07898300575307338,chr1:81861514-81871639,Oncoprotein_Target,,,2436,1562.2067461366232,10125,1.154193258877691,3981,2361.9096793864906,1.2331762646307645,-0.07898300575307338,ADGRL2
58,chr1,81872027,81883997,2038,1307.1327375313786,11970,1.1091171877636907,8250,4893.616140401545,1.4087398613535125,-0.29962267358982175,chr1:81872027-81883997,Oncoprotein_Target,,,2038,1307.1327375313786,11970,1.1091171877636907,8250,4893.616140401545,1.4087398613535125,-0.29962267358982175,ADGRL2
59,chr1,81890699,81901617,2352,1508.372030752602,10918,1.138063018020938,7532,4467.810275091446,1.4091234910323729,-0.271060473011435,chr1:81890699-81901617,Oncoprotein_Target,,,2352,1508.372030752602,10918,1.138063018020938,7532,4467.810275091446,1.4091234910323729,-0.271060473011435,ADGRL2
60,chr1,81902614,81957440,17418,11164.01276855817,54826,1.2036080102243127,60545,35906.872026740784,1.654905921036384,-0.45129791081207116,chr1:81902614-81957440,Oncoprotein_Target,,,17418,11164.01276855817,54826,1.2036080102243127,60545,35906.872026740784,1.654905921036384,-0.45129791081207116,ADGRL2
61,chr1,81958288,81984556,0,1.0,26268,1.0,9067,5378.133399396461,1.2047028094790795,-0.20470280947907948,chr1:81958288-81984556,Oncoprotein_Target,,,0,1.0,26268,1.0,9067,5378.133399396461,1.2047028094790795,-0.20470280947907948,ADGRL2
62,chr1,84140348,84192025,25221,16164.873294052451,51677,1.3127866032094055,12004,7119.904745379411,1.1377577015960565,0.17502890161334905,chr1:84140348-84192025,Oncoprotein_Target,,,25221,16164.873294052451,51677,1.3127866032094055,12004,7119.904745379411,1.1377577015960565,0.17502890161334905,PRKACB
63,chr1,84209141,84222145,7517,4818.566137401066,13004,1.3704680204091868,511,304.04567851456835,1.0233040355671,0.3471639848420869,chr1:84209141-84222145,Oncoprotein_Target,,,7517,4818.566137401066,13004,1.3704680204091868,511,304.04567851456835,1.0233040355671,0.3471639848420869,PRKACB
64,chr1,84296937,84305805,15219,9754.69682654075,8868,2.099875600647356,6539,3878.9172051012965,1.4372933248873814,0.6625822757599744,chr1:84296937-84305805,Oncoprotein_Target,,,15219,9754.69682654075,8868,2.099875600647356,6539,3878.9172051012965,1.4372933248873814,0.6625822757599744,SAMD13
65,chr1,84994063,85000298,2416,1549.3889567594754,6235,1.2483382448692022,5078,3012.479364964732,1.4829958885268215,-0.23465764365761932,chr1:84994063-85000298,Oncoprotein_Target,,,2416,1549.3889567594754,6235,1.2483382448692022,5078,3012.479364964732,1.4829958885268215,-0.23465764365761932,WDR63
66,chr1,84994063,85000298,2416,1549.3889567594754,6235,1.2483382448692022,5078,3012.479364964732,1.4829958885268215,-0.23465764365761932,chr1:84994063-85000298,Oncoprotein_Target,,,2416,1549.3889567594754,6235,1.2483382448692022,5078,3012.479364964732,1.4829958885268215,-0.23465764365761932,MCOLN2
67,chr1,85047116,85051250,5557,3562.422778440565,4134,1.8614955922691252,6695,3971.432128483435,1.9604335095509033,-0.09893791728177814,chr1:85047116-85051250,Oncoprotein_Target,,,5557,3562.422778440565,4134,1.8614955922691252,6695,3971.432128483435,1.9604335095509033,-0.09893791728177814,WDR63
68,chr1,85047116,85051250,5557,3562.422778440565,4134,1.8614955922691252,6695,3971.432128483435,1.9604335095509033,-0.09893791728177814,chr1:85047116-85051250,Oncoprotein_Target,,,5557,3562.422778440565,4134,1.8614955922691252,6695,3971.432128483435,1.9604335095509033,-0.09893791728177814,MCOLN3
69,chr1,85146811,85154302,0,1.0,7491,1.0,0,1.0,1.0,0.0,chr1:85146811-85154302,Oncoprotein_Target,,,0,1.0,7491,1.0,0,1.0,1.0,0.0,.
70,chr1,85154492,85166898,2940,1885.2150384407523,12406,1.1518793356795705,0,1.0,1.0,0.15187933567957046,chr1:85154492-85166898,Oncoprotein_Target,,,2940,1885.2150384407523,12406,1.1518793356795705,0,1.0,1.0,0.15187933567957046,SYDE2
71,chr1,85167269,85186456,10822,6936.705831974769,19187,1.361479430446384,2706,1605.7780940517066,1.0836388228514988,0.27784060759488516,chr1:85167269-85186456,Oncoprotein_Target,,,10822,6936.705831974769,19187,1.361479430446384,2706,1605.7780940517066,1.0836388228514988,0.27784060759488516,SYDE2
72,chr1,85187963,85209242,12062,7731.408773357944,21279,1.3632881607856546,3897,2312.093951411493,1.1086091428831943,0.2546790179024603,chr1:85187963-85209242,Oncoprotein_Target,,,12062,7731.408773357944,21279,1.3632881607856546,3897,2312.093951411493,1.1086091428831943,0.2546790179024603,SYDE2
73,chr1,87325331,87337964,57724,36995.70370032448,12633,3.9284179292586474,4193,2487.635088085294,1.196836467037544,2.7315814622211034,chr1:87325331-87337964,Oncoprotein_Target,,,57724,36995.70370032448,12633,3.9284179292586474,4193,2487.635088085294,1.196836467037544,2.7315814622211034,LMO4
74,chr1,89623480,89645300,86090,55175.174373933456,21820,3.528605608337922,10453,6200.09291098392,1.2841014166353768,2.2445041917025454,chr1:89623480-89645300,Oncoprotein_Target,,,86090,55175.174373933456,21820,3.528605608337922,10453,6200.09291098392,1.2841014166353768,2.2445041917025454,LRRC8D
75,chr1,89623480,89645300,86090,55175.174373933456,21820,3.528605608337922,10453,6200.09291098392,1.2841014166353768,2.2445041917025454,chr1:89623480-89645300,Oncoprotein_Target,,,86090,55175.174373933456,21820,3.528605608337922,10453,6200.09291098392,1.2841014166353768,2.2445041917025454,LRRC8C-DT
76,chr1,89623480,89645300,86090,55175.174373933456,21820,3.528605608337922,10453,6200.09291098392,1.2841014166353768,2.2445041917025454,chr1:89623480-89645300,Oncoprotein_Target,,,86090,55175.174373933456,21820,3.528605608337922,10453,6200.09291098392,1.2841014166353768,2.2445041917025454,LRRC8C
77,chr1,89664327,89678833,9385,6015.747665226687,14506,1.4146386092118215,14946,8864.641313265634,1.6110327666665953,-0.19639415745477384,chr1:89664327-89678833,Oncoprotein_Target,,,9385,6015.747665226687,14506,1.4146386092118215,14946,8864.641313265634,1.6110327666665953,-0.19639415745477384,LRRC8C
78,chr1,89664327,89678833,9385,6015.747665226687,14506,1.4146386092118215,14946,8864.641313265634,1.6110327666665953,-0.19639415745477384,chr1:89664327-89678833,Oncoprotein_Target,,,9385,6015.747665226687,14506,1.4146386092118215,14946,8864.641313265634,1.6110327666665953,-0.19639415745477384,LRRC8D
79,chr1,89690004,89704203,38173,24465.67369469348,14199,2.722985681716563,7839,4649.87489995245,1.3274086132792766,1.3955770684372866,chr1:89690004-89704203,Oncoprotein_Target,,,38173,24465.67369469348,14199,2.722985681716563,7839,4649.87489995245,1.3274086132792766,1.3955770684372866,LRRC8D
80,chr1,89690004,89704203,38173,24465.67369469348,14199,2.722985681716563,7839,4649.87489995245,1.3274086132792766,1.3955770684372866,chr1:89690004-89704203,Oncoprotein_Target,,,38173,24465.67369469348,14199,2.722985681716563,7839,4649.87489995245,1.3274086132792766,1.3955770684372866,LRRC8C
81,chr1,89713658,89726137,23677,15175.339954136629,12479,2.2159900596311104,18062,10712.567603385782,1.8583674656130924,0.357622594018018,chr1:89713658-89726137,Oncoprotein_Target,,,23677,15175.339954136629,12479,2.2159900596311104,18062,10712.567603385782,1.8583674656130924,0.357622594018018,LRRC8C
82,chr1,89713658,89726137,23677,15175.339954136629,12479,2.2159900596311104,18062,10712.567603385782,1.8583674656130924,0.357622594018018,chr1:89713658-89726137,Oncoprotein_Target,,,23677,15175.339954136629,12479,2.2159900596311104,18062,10712.567603385782,1.8583674656130924,0.357622594018018,LRRC8D
83,chr1,89755865,89766308,11024,7066.165504683963,10443,1.6765455812203354,13326,7903.909416604967,1.7567661990428964,-0.08022061782256107,chr1:89755865-89766308,Oncoprotein_Target,,,11024,7066.165504683963,10443,1.6765455812203354,13326,7903.909416604967,1.7567661990428964,-0.08022061782256107,LRRC8D
84,chr1,89755865,89766308,11024,7066.165504683963,10443,1.6765455812203354,13326,7903.909416604967,1.7567661990428964,-0.08022061782256107,chr1:89755865-89766308,Oncoprotein_Target,,,11024,7066.165504683963,10443,1.6765455812203354,13326,7903.909416604967,1.7567661990428964,-0.08022061782256107,LRRC8C
85,chr1,89839906,89871919,31285,20051.22703320372,32013,1.6263151542561998,3813,2262.2782234364954,1.0706362485064347,0.5556789057497651,chr1:89839906-89871919,Oncoprotein_Target,,,31285,20051.22703320372,32013,1.6263151542561998,3813,2262.2782234364954,1.0706362485064347,0.5556789057497651,LRRC8D
86,chr1,92284842,92326149,97472,62469.77830846837,41307,2.5123048952591174,31126,18460.09939225921,1.4468758174706275,1.0654290777884898,chr1:92284842-92326149,Oncoprotein_Target,,,97472,62469.77830846837,41307,2.5123048952591174,31126,18460.09939225921,1.4468758174706275,1.0654290777884898,GLMN
87,chr1,92284842,92326149,97472,62469.77830846837,41307,2.5123048952591174,31126,18460.09939225921,1.4468758174706275,1.0654290777884898,chr1:92284842-92326149,Oncoprotein_Target,,,97472,62469.77830846837,41307,2.5123048952591174,31126,18460.09939225921,1.4468758174706275,1.0654290777884898,RPAP2
88,chr1,92456072,92497610,1290475,827052.8373237516,41538,20.910728425146893,354616,210304.02609025867,6.062906882619738,14.847821542527154,chr1:92456072-92497610,Oncoprotein_Target,,,1290475,827052.8373237516,41538,20.910728425146893,354616,210304.02609025867,6.062906882619738,14.847821542527154,GFI1
89,chr1,92526258,92548363,38300,24547.06665723837,22105,2.110430520571742,12399,7354.15727573803,1.332646789221354,0.7777837313503881,chr1:92526258-92548363,Oncoprotein_Target,,,38300,24547.06665723837,22105,2.110430520571742,12399,7354.15727573803,1.332646789221354,0.7777837313503881,EVI5
90,chr1,92559917,92590220,18063,11577.386475971192,30303,1.382021135728185,49665,29454.549165217297,1.9719680944202653,-0.5899469586920802,chr1:92559917-92590220,Oncoprotein_Target,,,18063,11577.386475971192,30303,1.382021135728185,49665,29454.549165217297,1.9719680944202653,-0.5899469586920802,EVI5
91,chr1,92590635,92618545,241676,154888.60327558068,27910,6.54953791743392,25421,15076.781200623958,1.5401569760166234,5.009380941417296,chr1:92590635-92618545,Oncoprotein_Target,,,241676,154888.60327558068,27910,6.54953791743392,25421,15076.781200623958,1.5401569760166234,5.009380941417296,EVI5
92,chr1,93075732,93087774,38559,24713.05702967244,12042,3.0521555414110977,6418,3807.158835042074,1.3160736451621053,1.7360818962489923,chr1:93075732-93087774,Oncoprotein_Target,,,38559,24713.05702967244,12042,3.0521555414110977,6418,3807.158835042074,1.3160736451621053,1.7360818962489923,MTF2
93,chr1,100462606,100466705,0,1.0,4099,1.0,0,1.0,1.0,0.0,chr1:100462606-100466705,Oncoprotein_Target,,,0,1.0,4099,1.0,0,1.0,1.0,0.0,CDC14A
